trade_date,strat,bench,strat_cum,bench_cum,active_cum,active
20170508,-0.0191132075601,-0.00701769333682,1.08017225904,1.00496234966,1.07520990938,-0.0128039476653
20170509,0.00499583250681,-0.00186973818872,1.08556861872,1.00308333317,1.08248528555,0.00676647053246
20170510,-0.00366816520659,-0.00442402883265,1.08158657369,0.998645663586,1.0829409101,0.000420905999392
20170511,0.00345399278772,0.00567612308677,1.08532236591,1.00431409929,1.08100826662,-0.00178462505548
20170512,0.00253977816891,0.00855997351404,1.08807884396,1.01291100138,1.07516784258,-0.00540275612953
20170515,0.012769511279,0.00408078422659,1.10197307903,1.01704447262,1.08492860641,0.0090783628811
20170516,0.0245267908986,0.00866540791718,1.12900094232,1.02585757785,1.10314336447,0.0167889001659
20170517,-0.00961151658607,-0.00544923071889,1.11814953104,1.02026744322,1.09788208782,-0.00476934986497
20170518,0.00142602669858,-0.00347595881906,1.11974404212,1.0167210356,1.10302300652,0.00468257817334
20170519,0.0135501491185,0.00168814295064,1.13491674087,1.01843740605,1.11647933481,0.0121994992097
20170522,-0.00103834422961,0.00217092461088,1.13373830662,1.02064835688,1.11308994974,-0.00303577950143
20170523,0.0150313822311,0.0037978286304,1.15077996045,1.02452460443,1.12625535602,0.0118278008786
20170524,-0.00641018393806,-7.91427121238e-06,1.14340324923,1.02451649607,1.11888675317,-0.00654256853364
20170525,0.00465827094205,0.0179580031569,1.14872953137,1.04291476654,1.10581476483,-0.011683030747
20170526,0.00192444713084,-0.00149859792617,1.15094020062,1.04135185663,1.10958834399,0.00341248758569
20170531,-0.00728797705346,0.00357713957841,1.14255217484,1.04507691757,1.09747525727,-0.0109167393286
20170601,0.00143728009035,0.00138959647821,1.14419434234,1.04652915278,1.09766518956,0.000173062934873
20170602,-0.00331931217568,-0.00321087495914,1.14039640413,1.04316887853,1.0972275256,-0.000398722639082
20170605,-0.00450428365993,-0.00509208728483,1.13525973524,1.03785697154,1.09740276369,0.000159709895383
20170606,0.0125265860507,0.00695575454216,1.149480664,1.04507604989,1.10440461411,0.00638038343907
20170607,0.0233007600129,0.0117353534113,1.17626443709,1.05734038667,1.11892405042,0.0131468450228
20170608,0.0142832906327,0.00767056688361,1.19306536391,1.06545078683,1.12761457708,0.00776686018853
20170609,0.00624764490297,0.00426615874636,1.20051921265,1.06999616902,1.13052304363,0.00257930910596
20170612,0.0152007174234,-0.000497990825549,1.21876796596,1.06946332075,1.14930464521,0.0166131966033
20170613,0.00124948400615,0.00220401280286,1.22029079704,1.0718204316,1.14847036544,-0.000725899589728
20170614,-0.00486688753181,-0.0131114444444,1.21435177898,1.05776731755,1.15658446142,0.00706513308666
20170615,-0.0149708975136,-0.00184032540164,1.19617184295,1.05582068149,1.14035116146,-0.0140355508019
20170616,-0.0046134458396,-0.0028427570382,1.19065336893,1.05281923982,1.13783412912,-0.00220724319314
